Application,GPU,CPU,Resolution,Runtime,AllowsTearing,ProcessID,SwapChainAddress,SyncInterval,PresentFlags,PresentMode,Dropped,FlipToken,TimeInSeconds,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,Render Queue Depth,MsPCLatency,GPU0Clk(MHz),GPU0MemClk(MHz),GPU0Util(%),GPU0Temp(C),GPU1Clk(MHz),GPU1MemClk(MHz),GPU1Util(%),GPU1Temp(C),PCAT Power Total(W),Perf/W Total(F/J) (PCAT),Perf/W Total(F/J) (API),Perf/W GPUOnly(F/J) (API),Perf/W Total-USBC(F/J) (API),GPUOnlyPwr(W) (API),NV-Total-USBCPwr(W) (API),NV Pwr(W) (API),AMDPwr(W) (API),CPUClk(MHz),CPUUtil(%),CPU Package Temp(C),CPU Package Power(W),CPU TDP (W),CPUCoreUtil%[ 0],CPUCoreUtil%[ 1],CPUCoreUtil%[ 2],CPUCoreUtil%[ 3],CPUCoreUtil%[ 4],CPUCoreUtil%[ 5],CPUCoreUtil%[ 6],CPUCoreUtil%[ 7],CPUCoreUtil%[ 8],CPUCoreUtil%[ 9],CPUCoreUtil%[10],CPUCoreUtil%[11],CPUCoreUtil%[12],CPUCoreUtil%[13],CPUCoreUtil%[14],CPUCoreUtil%[15],CPUCoreUtil%[16],CPUCoreUtil%[17],CPUCoreUtil%[18],CPUCoreUtil%[19],CPUCoreUtil%[20],CPUCoreUtil%[21],CPUCoreUtil%[22],CPUCoreUtil%[23],CPUCoreUtil%[24],CPUCoreUtil%[25],CPUCoreUtil%[26],CPUCoreUtil%[27],CPUCoreUtil%[28],CPUCoreUtil%[29],CPUCoreUtil%[30],CPUCoreUtil%[31],CPUCoreUtil%[32],CPUCoreUtil%[33],CPUCoreUtil%[34],CPUCoreUtil%[35],CPUCoreUtil%[36],CPUCoreUtil%[37],CPUCoreUtil%[38],CPUCoreUtil%[39],CPUCoreUtil%[40],CPUCoreUtil%[41],CPUCoreUtil%[42],CPUCoreUtil%[43],CPUCoreUtil%[44],CPUCoreUtil%[45],CPUCoreUtil%[46],CPUCoreUtil%[47],CPUCoreUtil%[48],CPUCoreUtil%[49],CPUCoreUtil%[50],CPUCoreUtil%[51],CPUCoreUtil%[52],CPUCoreUtil%[53],CPUCoreUtil%[54],CPUCoreUtil%[55],CPUCoreUtil%[56],CPUCoreUtil%[57],CPUCoreUtil%[58],CPUCoreUtil%[59],CPUCoreUtil%[60],CPUCoreUtil%[61],CPUCoreUtil%[62],CPUCoreUtil%[63],Current Battery Capacity(Wh),Total Battery Capacity(Wh),Battery Percentage,Battery Drain Rate(W)
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,4.722286,NA,2.838,4.171,2.819,3.795,14.564,1.337,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,1.479,2.231,1.479,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,4.726508,NA,4.222,4.166,2.873,3.799,14.508,0.900,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,0.994,1.500,0.994,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,1,0,4.730768,NA,4.260,0.000,2.733,3.679,0.000,0.864,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,0.985,1.486,0.985,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,1,0,4.735022,NA,4.255,0.000,2.590,3.915,0.000,0.920,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,0.986,1.488,0.986,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,4.739098,NA,4.075,12.499,3.445,4.695,14.417,1.152,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,1.030,1.554,1.030,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,4.744031,NA,4.934,4.164,1.803,2.927,13.648,0.593,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,0.851,1.283,0.851,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,4.747185,NA,3.153,4.168,2.818,3.931,14.663,1.247,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,1.331,2.008,1.331,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,1,0,4.751508,NA,4.324,0.000,2.724,3.755,0.000,0.868,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,0.971,1.465,0.971,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,1,0,4.755673,NA,4.165,0.000,2.723,3.918,0.000,0.941,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,1.008,1.520,1.008,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,4.759801,NA,4.128,12.499,3.677,4.670,14.545,1.131,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,1.017,1.534,1.017,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,4.765148,NA,5.347,4.173,1.583,2.682,13.371,0.502,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,0.785,1.184,0.785,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,4.768145,NA,2.997,4.160,3.510,4.860,14.534,1.622,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,1.400,2.113,1.400,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,4.773079,NA,4.935,3.138,1.987,3.083,12.738,0.625,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,0.850,1.283,0.850,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,4.776545,NA,3.466,5.194,3.648,4.743,14.466,1.368,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,1.211,1.827,1.211,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,4.781613,NA,5.067,4.168,1.672,2.782,13.566,0.549,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,0.828,1.250,0.828,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,4.784654,NA,3.042,4.174,2.823,3.948,14.698,1.298,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,1.380,2.082,1.380,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,4.788827,NA,4.173,4.167,2.902,3.957,14.693,0.948,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,1.006,1.517,1.006,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,1,0,4.793142,NA,4.315,0.000,2.782,3.779,0.000,0.876,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,0.973,1.468,0.973,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,1,0,4.797240,NA,4.098,0.000,2.851,4.172,0.000,1.018,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,1.024,1.545,1.024,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,4.801653,NA,4.414,12.494,3.358,4.628,14.361,1.049,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,0.951,1.435,0.951,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,4.806416,NA,4.762,4.164,1.918,3.005,13.762,0.631,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,0.881,1.330,0.881,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,4.809846,NA,3.431,4.181,2.632,3.712,14.512,1.082,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,1.223,1.846,1.223,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,4.813921,NA,4.074,4.153,2.826,3.866,14.591,0.949,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,1.030,1.554,1.030,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,4.818140,NA,4.219,4.168,2.727,3.825,14.540,0.907,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,0.995,1.501,0.995,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,4.822294,NA,4.154,1.765,2.772,3.804,12.151,0.916,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,1.010,1.524,1.010,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,4.826696,NA,4.402,6.570,3.371,4.598,14.319,1.045,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,0.953,1.438,0.953,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,4.831567,NA,4.871,4.164,1.740,2.869,13.612,0.589,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,0.862,1.300,0.862,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,4.834693,NA,3.126,3.136,2.965,4.054,13.622,1.297,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,1.343,2.026,1.343,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,4.839137,NA,4.445,5.206,3.331,4.403,14.383,0.991,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,0.944,1.425,0.944,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,4.843886,NA,4.749,4.161,2.006,3.080,13.795,0.648,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,0.884,1.333,0.884,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,4.847297,NA,3.411,4.167,2.860,3.904,14.552,1.145,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,1.230,1.856,1.230,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,4.851622,NA,4.325,4.166,3.589,4.799,14.392,1.110,NA,2055,10096,39,50,NA,NA,NA,NA,NA,NA,0.970,1.464,0.970,157,238,238,NA,3956,26, 50,46.805,NA,35,47,52,32,21,38,21,29,19,23,18,20,17,18,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
